Appliances,lights,T1,RH_1,T2,RH_2,T3,RH_3,T4,RH_4,T5,RH_5,T6,RH_6,T7,RH_7,T8,RH_8,T9,RH_9,T_out,Press_mm_hg,RH_out,Windspeed,Visibility,Tdewpoint,month,day,hour,minute
40,0,21.0,39.0,19,39,21,38,21,36,19,44.0,2.0,81,19,37.0,21,44,18,40.0,2,757,94,1.0,58.0,1.0,2,26,2,10
40,0,21.0,39.0,19,39,21,38,21,36,19,44.0,2.0,81,19,37.0,21,44,18,40.0,2,757,94,1.0,57.0,1.0,2,26,2,20
50,0,21.0,39.0,19,39,21,38,21,36,19,43.0,2.0,81,19,37.0,21,44,18,40.0,2,757,94,1.0,56.0,1.0,2,26,2,30
50,0,21.0,39.0,19,40,21,38,21,36,19,43.0,2.0,82,19,37.0,21,44,18,40.0,2,756,94,1.0,54.0,1.0,2,26,2,40
30,0,21.0,39.0,19,40,21,38,21,36,19,43.0,2.0,82,19,37.0,21,44,18,40.0,2,756,94,1.0,53.0,1.0,2,26,2,50
30,0,21.0,39.0,19,40,21,38,21,36,19,43.0,2.0,82,19,37.0,21,44,18,40.0,2,756,94,1.0,52.0,1.0,2,26,3,0
20,0,21.0,39.0,19,40,21,38,21,36,19,43.0,2.0,82,19,37.0,21,44,18,40.0,2,756,94,1.0,51.0,1.0,2,26,3,10
40,0,21.0,39.0,19,40,21,38,21,36,19,43.0,2.0,82,19,37.0,21,44,18,40.0,2,756,93,1.0,51.0,1.0,2,26,3,20
40,0,21.0,39.0,19,40,21,38,21,36,19,43.0,2.0,82,19,37.0,21,44,18,41.0,2,756,93,1.0,50.0,1.0,2,26,3,30
40,0,21.0,39.0,19,40,21,39,21,36,19,43.0,1.0,82,19,37.0,21,44,18,41.0,1,756,92,1.0,49.0,0.0,2,26,3,50
50,0,21.0,39.0,19,40,21,39,21,36,19,43.0,1.0,55,19,37.0,21,44,18,41.0,1,756,92,1.0,48.0,0.0,2,26,4,0
60,0,21.0,39.0,19,40,21,39,21,36,19,43.0,1.0,82,19,37.0,21,44,18,41.0,1,756,93,1.0,46.0,0.0,2,26,4,10
40,0,21.0,39.0,19,40,21,39,20,36,19,43.0,1.0,83,19,37.0,21,44,18,41.0,1,756,94,1.0,43.0,0.0,2,26,4,30
40,0,20.0,39.0,19,40,21,39,20,36,19,43.0,1.0,83,19,37.0,21,44,18,41.0,1,756,95,1.0,41.0,0.0,2,26,4,40
50,0,20.0,39.0,19,40,21,39,20,36,19,43.0,1.0,83,19,37.0,21,44,18,41.0,1,756,95,1.0,40.0,0.0,2,26,4,50
50,0,20.0,39.0,19,40,21,39,20,36,19,43.0,1.0,83,19,37.0,21,44,18,41.0,0,756,96,1.0,38.0,0.0,2,26,5,0
40,0,20.0,39.0,19,40,21,39,20,36,19,43.0,1.0,83,19,37.0,21,44,18,41.0,1,755,96,1.0,39.0,0.0,2,26,5,10
50,0,20.0,39.0,19,40,21,39,20,36,19,43.0,1.0,83,19,37.0,21,44,18,41.0,1,755,96,1.0,41.0,0.0,2,26,5,20
50,0,20.0,39.0,18,40,21,39,20,36,19,43.0,1.0,83,19,37.0,21,44,18,41.0,1,755,96,1.0,42.0,0.0,2,26,5,30
50,0,20.0,39.0,18,40,21,39,20,36,19,43.0,1.0,83,19,37.0,21,44,18,41.0,1,755,95,1.0,43.0,0.0,2,26,5,40
50,0,20.0,39.0,18,40,21,39,20,36,19,43.0,1.0,83,19,38.0,21,44,18,41.0,1,755,95,1.0,45.0,0.0,2,26,5,50
40,0,21.0,37.0,20,37,21,37,20,35,20,64.5,2.0,64,19,33.0,21,42,18,37.0,3,751,80,2.0,22.0,0.0,2,26,11,0
40,0,21.0,37.0,20,37,21,37,20,35,20,64.5,2.0,64,19,33.0,21,42,18,37.0,3,751,81,2.0,22.0,0.0,2,26,11,10
20,0,21.0,37.0,20,37,21,37,20,35,20,49.0,2.0,63,19,34.0,21,42,18,38.0,3,751,82,2.0,21.0,0.0,2,26,11,20
20,0,21.0,37.0,20,37,21,37,20,35,20,64.5,2.0,63,19,34.0,21,42,18,38.0,2,751,82,2.0,21.0,0.0,2,26,11,30
30,0,21.0,37.0,20,37,21,37,20,35,20,64.5,1.0,63,19,34.0,21,43,18,38.0,2,751,83,2.0,21.0,0.0,2,26,11,40
60,0,21.0,38.0,20,37,20,37,20,35,20,64.5,1.0,63,19,34.0,21,43,18,38.0,2,751,84,2.0,20.0,-1.0,2,26,11,50
50,0,21.0,37.0,19,37,20,37,20,35,20,64.5,1.0,64,19,34.0,21,43,18,38.0,2,751,85,2.0,20.0,-1.0,2,27,0,0
50,0,21.0,37.0,19,37,20,37,20,35,20,64.5,1.0,65,19,34.0,21,43,18,38.0,2,751,84,2.0,20.0,-1.0,2,27,0,10
40,0,21.0,37.0,19,37,20,37,20,38,19,64.5,1.0,65,19,35.0,21,43,18,38.0,2,751,83,2.0,21.0,-1.0,2,27,0,20
40,0,21.0,37.0,19,37,20,37,20,35,19,64.5,1.0,65,19,35.0,21,43,18,38.0,2,751,82,2.0,21.0,-1.0,2,27,0,30
50,0,21.0,37.0,19,37,20,37,20,35,19,64.5,1.0,65,19,35.0,21,43,18,39.0,2,751,81,3.0,21.0,-1.0,2,27,0,40
50,0,21.0,37.0,19,37,20,37,20,35,19,64.5,1.0,65,19,35.0,20,43,18,39.0,2,751,80,3.0,22.0,-1.0,2,27,0,50
40,0,21.0,37.0,19,37,20,37,20,35,19,64.5,2.0,65,19,35.0,20,43,18,39.0,2,751,79,3.0,22.0,-1.0,2,27,1,0
60,0,21.0,37.0,19,37,20,37,20,35,19,64.5,2.0,65,19,35.0,20,43,18,39.0,2,751,79,3.0,22.0,-1.0,2,27,1,10
50,0,21.0,37.0,19,37,20,37,20,35,19,64.0,2.0,64,19,35.0,20,44,18,39.0,2,751,78,3.0,22.0,-1.0,2,27,1,20
50,0,21.0,37.0,19,37,20,37,20,35,19,63.0,2.0,64,19,35.0,20,44,18,39.0,2,751,78,4.0,22.0,-1.0,2,27,1,30
40,0,21.0,37.0,19,37,20,37,20,35,19,63.0,2.0,64,19,35.0,20,44,18,40.0,2,751,78,4.0,23.0,-1.0,2,27,1,40
40,0,21.0,37.0,19,37,20,37,20,35,19,62.0,2.0,64,19,35.0,20,45,18,40.0,2,751,77,4.0,23.0,-1.0,2,27,1,50
30,0,21.0,37.0,19,37,20,37,20,35,19,61.0,2.0,63,19,35.0,20,45,18,40.0,2,750,77,4.0,23.0,-1.0,2,27,2,0
30,0,20.0,37.0,19,37,20,37,19,35,19,60.0,2.0,63,19,35.0,20,45,18,40.0,2,750,78,4.0,23.0,-1.0,2,27,2,10
20,0,20.0,37.0,19,37,20,37,19,35,19,60.0,2.0,63,19,35.0,20,45,18,40.0,2,750,78,4.0,23.0,-1.0,2,27,2,20
40,0,20.0,37.0,19,37,20,37,19,35,19,59.0,1.0,63,19,35.0,20,45,18,40.0,2,750,78,4.0,22.0,-1.0,2,27,2,30
50,0,20.0,37.0,19,37,20,37,19,35,19,59.0,1.0,63,19,35.0,20,45,18,40.0,2,750,79,3.0,22.0,-1.0,2,27,2,40
50,0,20.0,37.0,19,37,20,37,19,35,19,59.0,1.0,64,19,35.0,20,45,18,40.0,2,750,80,3.0,22.0,-1.0,2,27,2,50
40,0,20.0,37.0,19,37,20,37,19,35,19,58.0,1.0,64,19,35.0,20,45,18,40.0,2,750,80,3.0,22.0,-2.0,2,27,3,0
40,0,20.0,37.0,18,37,20,37,19,35,19,58.0,0.0,66,19,35.0,20,45,18,40.0,2,750,80,3.0,22.0,-1.0,2,27,3,10
50,0,20.0,37.0,18,37,20,37,19,35,19,58.0,0.0,66,19,36.0,20,45,18,40.0,2,750,81,3.0,22.0,-1.0,2,27,3,20
40,0,20.0,37.0,18,37,20,37,19,35,19,57.0,0.0,66,19,36.0,20,44,18,40.0,2,750,82,3.0,22.0,-1.0,2,27,3,30
40,0,20.0,37.0,18,37,20,37,19,35,19,57.0,0.0,67,19,36.0,20,44,18,40.0,1,750,82,3.0,21.0,-1.0,2,27,3,40
50,0,20.0,37.0,18,37,20,37,19,35,19,57.0,0.0,69,19,36.0,20,44,18,40.0,1,750,82,3.0,21.0,-1.0,2,27,3,50
60,0,20.0,37.0,18,37,20,37,19,35,19,57.0,0.0,69,19,36.0,20,44,18,40.0,7,750,83,3.0,21.0,-1.0,2,27,4,0
50,0,20.0,37.0,18,37,20,37,19,35,19,56.0,0.0,69,19,36.0,20,44,18,41.0,1,750,83,3.0,21.0,-1.0,2,27,4,10
40,0,20.0,37.0,18,37,20,37,19,35,19,56.0,0.0,69,19,36.0,20,44,18,41.0,1,750,82,3.0,21.0,-1.0,2,27,4,20
50,0,20.0,37.0,18,37,20,37,19,35,19,56.0,0.0,69,19,36.0,20,44,18,41.0,1,750,82,3.0,20.0,-1.0,2,27,4,30
40,0,20.0,37.0,18,37,20,37,19,35,19,56.0,0.0,68,19,36.0,20,44,18,41.0,1,750,82,3.0,20.0,-2.0,2,27,4,40
20,0,20.0,37.0,18,37,20,37,19,35,19,55.0,0.0,69,19,36.0,20,44,18,41.0,1,750,81,3.0,20.0,-2.0,2,27,4,50
30,0,20.0,37.0,18,37,20,37,19,35,19,55.0,0.0,69,19,36.0,20,44,18,41.0,1,750,81,3.0,20.0,-2.0,2,27,5,0
30,0,20.0,37.0,18,37,20,37,19,35,18,55.0,0.0,69,19,36.0,20,44,18,41.0,1,750,81,3.0,20.0,-2.0,2,27,5,10
40,0,20.0,37.0,18,37,20,37,19,35,18,55.0,0.0,69,19,36.0,20,44,18,41.0,1,750,81,3.0,21.0,-2.0,2,27,5,20
50,0,20.0,37.0,18,37,20,37,19,35,18,55.0,0.0,70,19,36.0,20,44,18,41.0,1,750,81,4.0,21.0,-2.0,2,27,5,40
40,0,20.0,37.0,18,37,20,37,19,35,18,54.0,0.0,70,19,36.0,20,44,18,41.0,1,750,81,4.0,22.0,-2.0,2,27,5,50
80,0,22.0,35.0,20,35,21,36,19,33,18,54.0,1.0,50,20,30.0,22,38,18,38.0,2,754,69,5.0,25.0,-3.0,2,27,11,0
80,0,22.0,35.0,20,35,21,36,19,33,18,53.0,1.0,51,20,31.0,22,38,18,38.0,2,754,70,5.0,24.0,-3.0,2,27,11,10
70,0,21.0,35.0,20,35,21,36,19,33,18,53.0,1.0,52,20,31.0,22,38,18,38.0,2,754,70,5.0,24.0,-3.0,2,27,11,20
80,0,21.0,35.0,20,35,21,36,19,33,18,53.0,1.0,52,20,31.0,22,38,18,38.0,1,754,71,5.0,24.0,-3.0,2,27,11,30
70,0,21.0,35.0,20,35,21,36,19,33,18,53.0,1.0,52,20,31.0,22,38,18,38.0,1,754,72,5.0,23.0,-3.0,2,27,11,40
60,0,21.0,35.0,20,35,21,36,19,33,18,53.0,1.0,55,20,31.0,22,38,18,38.0,1,754,72,5.0,22.0,-3.0,2,27,11,50
50,0,21.0,35.0,20,35,21,36,19,33,18,53.0,1.0,54,20,31.0,22,38,18,38.0,1,754,73,5.0,22.0,-3.0,2,28,0,0
60,0,21.0,35.0,20,35,21,36,19,33,18,53.0,1.0,54,20,31.0,22,39,18,38.0,1,754,73,5.0,22.0,-3.0,2,28,0,10
50,0,21.0,35.0,19,35,21,36,19,33,18,53.0,1.0,54,20,32.0,22,39,18,39.0,1,754,73,5.0,22.0,-3.0,2,28,0,20
40,0,21.0,35.0,19,35,21,36,19,33,18,53.0,1.0,55,20,32.0,22,39,18,39.0,1,754,74,4.0,22.0,-3.0,2,28,0,30
60,0,21.0,35.0,19,35,21,36,19,33,18,52.0,1.0,55,20,32.0,22,39,18,39.0,1,754,74,4.0,22.0,-3.0,2,28,0,40
30,0,21.0,35.0,19,35,21,36,19,33,18,52.0,1.0,55,20,32.0,22,39,18,39.0,1,754,74,4.0,22.0,-3.0,2,28,0,50
40,0,21.0,35.0,19,35,21,36,19,33,18,52.0,1.0,55,20,32.0,22,40,18,39.0,1,754,74,4.0,22.0,-3.0,2,28,1,0
30,0,21.0,35.0,19,35,21,36,19,33,18,52.0,0.0,56,20,33.0,22,40,18,39.0,1,754,74,4.0,22.0,-3.0,2,28,1,10
40,0,21.0,35.0,19,35,21,36,19,33,18,52.0,0.0,56,20,33.0,22,40,18,39.0,1,754,74,4.0,22.0,-3.0,2,28,1,20
50,0,21.0,35.0,19,36,21,36,19,33,18,52.0,0.0,56,20,33.0,22,40,18,40.0,1,754,74,4.0,22.0,-3.0,2,28,1,30
60,0,21.0,35.0,19,36,21,36,19,33,18,52.0,0.0,57,20,33.0,22,40,18,40.0,1,754,74,5.0,23.0,-3.0,2,28,1,40
50,0,21.0,35.0,19,36,21,36,19,33,18,52.0,0.0,56,20,33.0,22,40,18,40.0,1,754,74,5.0,23.0,-3.0,2,28,1,50
50,0,21.0,35.0,19,36,21,36,19,33,18,52.0,0.0,56,20,33.0,22,40,18,40.0,1,754,74,5.0,23.0,-4.0,2,28,2,0
60,0,21.0,35.0,19,36,21,36,19,33,18,52.0,0.0,57,20,33.0,22,40,18,40.0,1,754,74,5.0,23.0,-4.0,2,28,2,10
50,0,21.0,35.0,19,36,21,36,19,33,18,52.0,0.0,57,20,33.0,22,40,18,40.0,1,754,74,5.0,23.0,-4.0,2,28,2,20
60,0,21.0,35.0,19,36,21,36,19,33,18,51.0,0.0,57,20,33.0,22,41,18,40.0,1,754,74,5.0,23.0,-4.0,2,28,2,30
60,0,21.0,35.0,19,36,21,36,19,34,18,51.0,0.0,56,20,34.0,22,41,18,40.0,1,754,74,5.0,23.0,-4.0,2,28,2,40
40,0,21.0,35.0,19,36,21,36,19,34,18,51.0,0.0,57,20,34.0,22,41,18,40.0,1,754,74,5.0,23.0,-4.0,2,28,2,50
50,0,21.0,35.0,19,36,21,36,19,33,18,51.0,0.0,57,20,34.0,22,41,18,40.0,0,754,74,5.0,23.0,-4.0,2,28,3,0
50,0,20.0,35.0,19,36,21,36,19,33,18,51.0,0.0,57,20,34.0,22,42,18,40.0,0,754,74,5.0,24.0,-4.0,2,28,3,10
50,0,20.0,35.0,19,36,21,37,19,33,18,51.0,0.0,57,20,34.0,22,42,18,40.0,0,754,74,5.0,24.0,-4.0,2,28,3,20
40,0,20.0,35.0,19,36,21,37,19,33,18,51.0,0.0,57,20,34.0,22,42,18,40.0,0,754,74,5.0,24.0,-4.0,2,28,3,30
30,0,20.0,35.0,18,36,21,36,19,33,18,51.0,0.0,58,20,34.0,21,41,18,40.0,0,754,75,5.0,25.0,-4.0,2,28,3,40
30,0,20.0,35.0,18,36,21,36,19,33,18,51.0,0.0,58,20,34.0,21,41,18,40.0,0,754,75,5.0,26.0,-4.0,2,28,3,50
40,0,20.0,35.0,18,36,21,36,19,33,18,51.0,0.0,58,20,34.0,21,41,18,40.0,0,754,75,5.0,26.0,-4.0,2,28,4,0
50,0,20.0,35.0,18,36,21,36,19,33,18,51.0,0.0,58,20,34.0,21,41,18,40.0,0,754,76,5.0,26.0,-4.0,2,28,4,10
50,0,20.0,35.0,18,36,21,36,19,34,18,51.0,0.0,59,20,34.0,21,41,18,40.0,0,755,76,5.0,25.0,-4.0,2,28,4,20
40,0,20.0,35.0,18,36,21,36,19,34,18,51.0,0.0,59,20,34.0,21,41,18,40.0,0,755,76,5.0,25.0,-4.0,2,28,4,30
50,0,20.0,35.0,18,36,21,37,19,34,18,51.0,0.0,59,20,34.0,21,41,18,40.0,0,755,77,5.0,25.0,-4.0,2,28,4,40
50,0,20.0,35.0,18,36,21,36,19,34,18,51.0,-1.0,60,20,34.0,21,41,18,40.0,0,755,78,5.0,24.0,-4.0,2,28,4,50
60,0,20.0,35.0,18,36,21,37,19,34,18,51.0,-1.0,60,20,34.0,21,41,18,40.0,0,755,78,5.0,24.0,-4.0,2,28,5,0
70,0,20.0,35.0,18,36,21,37,19,34,18,51.0,-1.0,60,20,34.0,21,41,18,40.0,0,755,78,5.0,24.0,-4.0,2,28,5,10
50,0,20.0,35.0,18,36,21,37,19,34,18,51.0,-1.0,60,20,34.0,21,41,18,40.0,0,755,77,5.0,25.0,-4.0,2,28,5,20
50,0,20.0,35.0,18,36,21,37,19,34,18,51.0,-1.0,61,20,34.0,21,41,18,40.0,0,755,84,6.0,25.0,-4.0,2,28,5,30
60,0,20.0,35.0,18,36,21,37,19,34,18,50.0,-1.0,61,20,34.0,21,41,18,40.0,0,755,77,6.0,25.0,-4.0,2,28,5,40
40,0,20.0,35.0,18,36,21,37,19,34,18,50.0,0.0,61,20,34.0,21,41,18,40.0,0,755,76,6.0,26.0,-4.0,2,28,5,50
30,0,20.0,33.0,18,34,20,35,19,32,19,64.5,2.0,49,20,31.0,21,38,18,37.0,2,761,70,6.0,40.0,-3.0,2,28,11,0
40,0,20.0,33.0,18,34,20,35,19,32,19,64.5,2.0,50,20,31.0,21,38,18,37.0,2,761,70,6.0,40.0,-3.0,2,28,11,10
30,0,20.0,33.0,18,34,20,35,19,33,18,64.5,2.0,50,20,31.0,21,38,18,37.0,2,761,70,6.0,40.0,-3.0,2,28,11,20
40,0,20.0,33.0,18,34,20,35,19,33,18,64.5,1.0,51,20,32.0,21,39,18,38.0,2,761,70,6.0,40.0,-3.0,2,28,11,30
60,0,20.0,33.0,18,34,20,35,19,33,18,64.5,1.0,51,20,32.0,21,39,18,38.0,2,761,70,6.0,40.0,-3.0,2,28,11,40
50,0,20.0,33.0,18,34,20,35,19,33,18,64.5,1.0,51,20,32.0,21,39,18,38.0,2,761,70,6.0,40.0,-3.0,2,28,11,50
60,0,20.0,33.0,18,34,20,35,19,33,18,64.5,1.0,52,20,33.0,21,40,18,38.0,2,761,70,6.0,40.0,-3.0,2,29,0,0
70,0,20.0,33.0,18,34,20,35,19,33,18,64.5,1.0,52,20,33.0,21,40,18,38.0,2,761,70,6.0,40.0,-3.0,2,29,0,10
50,0,20.0,34.0,18,34,20,35,19,33,18,64.5,1.0,53,20,33.0,21,40,18,39.0,2,761,72,6.0,40.0,-3.0,2,29,0,30
60,0,20.0,34.0,18,35,20,35,19,33,18,64.5,1.0,54,20,33.0,21,40,19,39.0,2,761,72,6.0,40.0,-3.0,2,29,0,40
50,0,20.0,34.0,18,35,20,35,19,33,18,64.5,1.0,54,20,33.0,21,40,18,39.0,1,761,72,6.0,40.0,-3.0,2,29,0,50
40,0,20.0,34.0,18,35,20,35,19,33,18,64.5,1.0,54,20,33.0,21,40,18,39.0,1,761,73,6.0,40.0,-3.0,2,29,1,0
30,0,20.0,34.0,18,35,20,35,19,33,18,64.5,1.0,54,20,34.0,21,41,18,40.0,1,761,73,6.0,40.0,-3.0,2,29,1,10
40,0,20.0,34.0,18,35,20,36,19,33,18,64.5,1.0,54,20,34.0,21,41,18,40.0,1,761,73,6.0,40.0,-3.0,2,29,1,20
30,0,20.0,34.0,18,35,20,36,19,33,18,64.5,1.0,55,20,34.0,21,41,18,40.0,1,761,73,6.0,40.0,-3.0,2,29,1,30
60,0,20.0,34.0,18,35,20,36,19,33,18,64.5,1.0,55,20,34.0,21,41,18,40.0,1,761,73,6.0,40.0,-3.0,2,29,1,40
50,0,20.0,34.0,18,35,20,36,19,33,18,64.0,1.0,55,20,34.0,21,41,18,40.0,1,761,73,6.0,40.0,-3.0,2,29,1,50
50,0,20.0,34.0,18,35,20,36,19,33,18,63.0,1.0,56,20,34.0,21,42,18,40.0,1,761,73,6.0,40.0,-3.0,2,29,2,0
50,0,20.0,34.0,18,35,20,36,19,33,18,63.0,1.0,56,20,34.0,21,42,18,40.0,1,761,74,6.0,40.0,-3.0,2,29,2,10
60,0,20.0,34.0,18,35,20,36,19,33,18,62.0,1.0,56,20,34.0,21,42,18,41.0,1,761,74,6.0,40.0,-3.0,2,29,2,20
40,0,20.0,34.0,18,35,20,36,19,33,18,62.0,0.0,56,20,34.0,21,42,18,41.0,1,761,74,6.0,40.0,-3.0,2,29,2,30
60,0,20.0,34.0,18,35,20,36,19,33,18,62.0,0.0,57,20,34.0,21,43,18,41.0,1,761,75,5.0,40.0,-3.0,2,29,2,40
60,0,20.0,34.0,18,35,20,36,19,33,18,61.0,0.0,58,20,34.0,21,43,18,41.0,1,761,76,5.0,40.0,-3.0,2,29,2,50
50,0,20.0,34.0,18,35,20,36,19,33,18,61.0,0.0,59,20,34.0,21,43,18,41.0,1,761,76,5.0,40.0,-3.0,2,29,3,0
50,0,20.0,34.0,18,35,20,36,19,33,18,61.0,0.0,61,20,34.0,21,43,18,41.0,1,761,77,5.0,40.0,-3.0,2,29,3,10
30,0,20.0,34.0,18,35,20,36,19,33,18,60.0,0.0,61,20,34.0,21,43,18,41.0,1,761,78,5.0,40.0,-3.0,2,29,3,20
30,0,20.0,34.0,18,35,20,36,19,33,18,60.0,0.0,62,20,34.0,21,43,18,41.0,1,761,79,4.0,40.0,-3.0,2,29,3,30
30,0,20.0,34.0,17,35,20,36,18,33,18,60.0,0.0,63,20,34.0,21,43,18,41.0,0,756,80,4.0,40.0,-3.0,2,29,3,40
40,0,20.0,34.0,17,35,20,36,18,33,18,60.0,0.0,63,20,34.0,21,43,18,41.0,0,761,81,4.0,40.0,-3.0,2,29,3,50
60,0,20.0,34.0,17,35,20,36,18,33,18,60.0,0.0,64,20,34.0,21,42,18,41.0,0,761,82,4.0,40.0,-3.0,2,29,4,0
60,0,19.5,34.0,17,35,20,36,18,33,18,59.0,0.0,65,20,34.0,21,42,18,41.0,0,761,83,4.0,40.0,-2.0,2,29,4,10
50,0,19.5,34.0,17,35,20,36,18,33,18,59.0,0.0,65,20,35.0,21,42,18,41.0,0,761,84,4.0,40.0,-2.0,2,29,4,20
50,0,19.5,34.0,17,35,20,36,18,33,18,59.0,0.0,66,20,35.0,21,42,18,41.0,0,761,84,4.0,40.0,-2.0,2,29,4,30
50,0,19.5,34.0,17,35,20,36,18,33,18,59.0,0.0,68,20,35.0,21,42,18,41.0,0,761,85,5.0,40.0,-2.0,2,29,4,40
50,0,19.5,34.0,17,36,20,36,18,33,18,59.0,0.0,68,20,35.0,21,42,18,41.0,0,761,86,5.0,40.0,-2.0,2,29,4,50
50,0,19.5,34.0,17,36,20,36,18,33,18,58.0,0.0,68,20,35.0,21,42,18,41.0,0,761,87,5.0,40.0,-2.0,2,29,5,0
50,0,19.5,34.0,17,36,20,36,18,33,18,58.0,0.0,68,20,35.0,21,42,18,41.0,0,761,87,5.0,40.0,-2.0,2,29,5,10
50,0,19.5,34.0,17,36,20,36,18,33,18,58.0,-1.0,70,20,35.0,21,42,18,41.0,0,761,87,5.0,40.0,-2.0,2,29,5,20
40,0,19.5,34.0,17,36,20,36,18,33,18,58.0,0.0,71,20,35.0,21,42,18,41.0,0,761,87,4.0,40.0,-2.0,2,29,5,30
40,0,19.5,34.0,17,36,20,36,18,34,18,58.0,0.0,72,20,35.0,21,42,18,41.0,0,761,87,4.0,40.0,-2.0,2,29,5,40
40,0,19.5,34.0,17,36,20,36,18,34,18,58.0,0.0,72,20,35.0,21,42,18,41.0,0,761,87,4.0,40.0,-2.0,2,29,5,50
60,0,22.0,35.0,20,37,22,35,22,34,19,41.0,-2.0,66,20,27.0,23,37,18,39.0,-1,764,90,2.0,63.0,-3.0,2,29,11,0
60,0,22.0,35.0,20,37,22,35,22,33,19,41.0,-2.0,67,20,27.0,23,37,18,39.0,-1,764,90,2.0,63.0,-3.0,2,29,11,10
40,0,22.0,35.0,20,37,21,35,22,33,19,41.0,-2.0,67,20,27.0,23,38,18,39.0,-1,764,91,2.0,63.0,-3.0,2,29,11,20
40,0,22.0,35.0,20,37,21,35,22,33,19,41.0,-2.0,67,20,27.0,23,38,18,39.0,-1,764,91,2.0,62.0,-2.0,2,29,11,30
40,0,22.0,35.0,20,37,21,35,22,33,19,41.0,-2.0,68,20,27.0,22,38,18,39.0,-1,764,91,1.0,62.0,-2.0,2,29,11,40
40,0,22.0,35.0,19,37,21,35,22,34,19,41.0,-2.0,68,20,27.0,22,39,18,39.0,-1,764,92,1.0,62.0,-2.0,2,29,11,50
70,0,22.0,35.0,19,37,21,35,22,34,19,41.0,-2.0,68,20,28.0,22,39,18,39.0,-1,764,92,1.0,62.0,-2.0,3,1,0,0
60,0,22.0,35.0,19,37,21,35,22,34,19,41.0,-2.0,69,20,28.0,22,39,18,39.0,-1,764,93,1.0,60.0,-2.0,3,1,0,10
60,0,22.0,35.0,19,37,21,35,22,34,19,41.0,-2.0,70,20,28.0,22,40,18,39.0,-1,764,93,1.0,58.0,-2.0,3,1,0,20
60,0,22.0,35.0,19,37,21,35,22,34,19,41.0,-2.0,70,20,28.0,22,40,18,39.0,7,763,94,1.0,56.0,-2.0,3,1,0,30
60,0,22.0,35.0,19,37,21,35,22,34,19,41.0,-2.0,70,20,28.0,22,40,18,39.0,-1,763,95,1.0,54.0,-2.0,3,1,0,40
60,0,22.0,35.0,19,37,21,35,22,34,19,41.0,-2.0,70,20,28.0,22,40,18,39.0,-2,763,95,1.0,52.0,-2.0,3,1,0,50
50,0,22.0,35.0,19,38,21,35,22,34,19,40.0,-2.0,70,20,28.0,22,40,18,39.0,-2,763,96,1.0,50.0,-2.0,3,1,1,0
60,0,22.0,35.0,19,38,21,35,22,34,19,40.0,-3.0,69,20,28.0,22,40,18,39.0,-2,763,96,1.0,48.0,-2.0,3,1,1,10
60,0,21.0,35.0,19,38,21,35,22,34,19,40.0,-3.0,69,20,28.0,22,40,18,39.0,-2,763,96,1.0,45.0,-2.0,3,1,1,20
60,0,21.0,36.0,19,38,21,35,21,34,19,40.0,-3.0,69,20,28.0,22,40,18,39.0,-2,763,96,1.0,42.0,-3.0,3,1,1,30
50,0,21.0,36.0,19,38,21,35,21,34,19,40.0,-3.0,69,20,28.0,22,40,18,39.0,-2,763,96,1.0,40.0,-3.0,3,1,1,40
20,0,21.0,36.0,19,38,21,35,21,34,19,40.0,-3.0,69,20,28.0,22,41,19,39.0,-2,763,96,1.0,38.0,-3.0,3,1,1,50
20,0,21.0,36.0,19,38,21,35,21,34,19,40.0,-3.0,70,20,28.0,22,41,18,39.0,-2,763,96,1.0,35.0,-3.0,3,1,2,0
30,0,21.0,36.0,19,38,21,35,21,34,19,40.0,-3.0,70,20,28.0,22,41,18,39.0,-3,763,96,1.0,35.0,-3.0,3,1,2,10
40,0,21.0,36.0,19,38,21,35,21,34,19,40.0,-3.0,70,20,28.0,22,41,18,39.0,-3,763,96,1.0,36.0,-3.0,3,1,2,20
50,0,21.0,36.0,19,37,21,35,21,34,19,40.0,-3.0,70,20,28.0,22,41,18,39.0,-3,763,96,2.0,36.0,-3.0,3,1,2,30
50,0,21.0,36.0,19,37,21,35,21,34,19,40.0,-3.0,70,20,28.0,22,42,18,39.0,-3,763,96,2.0,36.0,-3.0,3,1,2,40
50,0,21.0,36.0,18,37,21,35,21,34,19,40.0,-3.0,70,20,29.0,22,42,18,39.0,-3,763,96,2.0,37.0,-3.0,3,1,2,50
60,0,21.0,36.0,18,37,21,36,21,34,19,40.0,-4.0,70,20,29.0,22,42,18,39.0,-3,763,96,2.0,37.0,-3.0,3,1,3,0
40,0,21.0,36.0,18,37,21,36,20,34,19,40.0,-4.0,71,20,29.0,22,42,18,39.0,-3,763,96,2.0,36.0,-3.0,3,1,3,10
40,0,21.0,36.0,18,37,21,36,20,34,19,40.0,-4.0,71,20,29.0,22,42,18,39.0,-3,763,96,2.0,35.0,-3.0,3,1,3,20
50,0,21.0,36.0,18,37,21,36,20,34,19,40.0,-3.0,71,20,29.0,22,42,18,39.0,-3,763,96,2.0,34.0,-3.0,3,1,3,30
40,0,21.0,36.0,18,37,21,36,20,34,19,40.0,-3.0,71,20,29.0,22,42,18,39.0,-3,763,96,2.0,33.0,-3.0,3,1,3,40
40,0,21.0,36.0,18,37,21,36,20,34,19,40.0,-3.0,71,20,29.0,22,42,18,39.0,-3,763,96,2.0,32.0,-3.0,3,1,3,50
